"GBSid","PH","LW","FT"
3222,125,34.5,48
786,171,29.2,105
4450,165.75,38.91,56
1137,156.3,27.6,61
3707,177.4,30,64
1373,179.6,22.6,98
4812,133.93,24.94,66
4077,160.7,26.9,64
3789,163,30.3,61
2585,170.8,25,61
4761,137,28.53,75
3948,192.6,37,54
4431,116,29.3,48
3462,147.456,31.9,51
6023,173.7,26.45,43
4246,154,29.6,72
5321,110.2,18.9,59
4610,198.3,27,65
6019,160.15,23.62,43
3834,174.4,14.56,57
2602,120.7,32,58
850,212,43.5,58
2975,207.7,35,65
4426,168.7,26.3,66
4181,108.4,40.15,48
2141,117.2,28.2,47
4727,169,26.55,72
4747,188.93,30,80
5907,114.9,19.4,58
342,123.4,23,48
392,140.5,22.3,37
4516,154,31.78,66
2985,133.2,29.6,53
4229,152.4,34.82,57
2815,155.38,31.16,128
4872,156.2,34.4,62
1385,111.33,26.93,52
3697,161.2,30.1,61
2590,109.9,36,41
1156,148.92,35.21,64
5677,125.3333333,25.13333333,63
2341,145.1,24.65,56
1508,147.6,34.04,48
2633,152.4,21.8,64
161,159.6,34.8,50
1183,139.1,22.6,69
239,132.2,29.6,50
3138,119,41.76,52
4108,165,15.45,73
4819,150.4,33.6,60
3876,169.2,21.4,66
3738,166.4,38.4,59
3279,192.2,20.4,56
414,149.6,35.08,61
434,158.4,31.2,63
6012,152.6,31.23,46
2921,109.8,15.2,44
496,206.2,32.6,62
665,95.6,14.8,14
5142,162.4,36,59
1871,176.1,32.2,65
1278,208.6,29.82,56
176,131.4,33.6,53
4427,130.07,34.77,54
3068,151.2,31.66,58
2887,159.8,18.04,58
3856,179.6,38.8,61
48,184.4,36.2,63
1383,207.6,32.64,65
346,187.1,27.6,61
5237,169.2,23.9,68
1777,88,17.2,50
4260,134.2,32.1,71
34,131.4,38,59
1076,192.1,27,67
422,185.3,30.6,65
4607,159.992,21.12,60
1493,159.6,34.8,77
3294,153.8,28.4,55
5743,143.6666667,21.6,50
105,169.5,30,60
3862,158,22.64,55
1341,146,21.4,63
2538,156.8,29.8,60
4251,128.6,29.6,52
1213,136.2,24.5,103
4605,157.2,19,64
998,194.8,32.6,60
1366,150,29.4,66
2627,152,31.2,54
5454,141.8,19.6,27
1842,156.7,25,121
4672,158.2,29.4,57
2458,158,29.1,60
2097,140.54,25.9,71
4541,179.2,29.8,57
3686,210.6,37.6,62
4350,177.8,26.37,64
411,155.8,24.58,46
4503,177.4,32.65,76
5108,201.8,29.3,74
6011,157.65,21.46,46
5083,225.2,32.6,76
4346,142,29.57,62
2036,158.44,25.44,50
3619,176,29.5,55
3759,226,32.5,62
6016,152.45,32.31,46
4999,150.07,27.4,70
1480,176.4,27.98,48
1186,136,16.9,55
546,142,31.2,58
5312,137.3,20.45,58
2523,150.4,31.1,55
1683,113,15.8,45
3599,139.2,28.9,62
5250,186.8,33.4,66
1095,172.6,37.64,62
5371,149.3,28.2,49
2010,153.3,35.34,63
3671,160,21,56
4121,173.6,26.4,60
3137,127,39.84,52
4216,131.2,26.1,50
2716,158.4,27.2,62
3231,144,36.76,49
645,145.1,23.1,49
3116,117,22.3,43
3302,169.4,29,58
184,138.2,24.2,60
2552,143.4,32,68
5689,169.3333333,23.53333333,61
1048,171.4,37.6,64
3017,208.2,19,59
3175,151.6,34.46,50
3818,158.6,24.44,63
2898,135.4,30.76,47
3857,169.8,40,66
1803,105.6,21.6,89
3620,159.53,33.12,58
215,162.6,29.6,53
4517,188.3,28.6,52
3723,142.72,23.46,75
154,128.7,24.9,66
562,84.6,28.8,60
3292,146.93,32.94,56
412,157.6,28.7,57
2737,85,15.6,21
764,137.8,15.1,46
5207,170.97,37.8,73
4311,174.5,28.64,62
1839,NA,NA,NA
3870,110.8,23.6,50
4261,99.4,28.32,60
5754,175,23.2,105
635,148.7,20,47
1309,178.6,23.3,67
5968,178.2,20.72,52
3208,143.8,35.7,49
3274,207.4,31,68
2691,154.8,23.7,56
4050,229.6,26.35,68
4250,137.58,29.99,50
5064,151.8,19.4,70
670,144.5,20.2,55
2323,122.51,30.44,48
3170,141.2,36.9,50
2533,149.2,31.4,55
2787,135,19.2,67
2676,170.6,23,62
2430,115,17.2,68
1061,173.8,36.6,62
445,153.72,27.8,57
4601,144,23.9,63
359,101,29.2,44
4701,160.8,40.3,60
4542,179.1,24.9,69
3226,129.2,41.2,48
4850,155,32,70
289,119,30.25,47
207,156,33.2,53
5586,119,35.55,30
577,152,30,44
1344,174.6,33.04,58
4662,191,28,61
5366,126.815,21.15,64
5717,114.8,15.46666667,55
47,187,30.3,89
3992,175.6,31.2,66
4935,154.73,30.93,61
2014,151.82,25.1,53
5206,178.1,35.25,68
4794,134.392,24.4,62
4755,192.3,26.65,62
3249,211.2,26.6,57
4499,176,33.5,59
1696,145,26.8,57
1801,137.8,28.4,43
1893,154,21,52
97,214.5,29.6,61
2235,151.8,29.8,55
208,140,26,56
4110,168.8,26.2,52
3729,159.7,29.5,56
1666,112,16,49
3978,203.78,37.82,60
1440,159,28,57
3282,143.2,27.8,55
5375,161,30,NA
3258,160.4,24.6,52
4293,131,17.1,60
4524,203.6,29.7,66
3373,148.5,23.1,56
2725,139.82,30.8,77
1646,157,24,67
2221,34.8,10.6,38
5908,78.7,25.7,48
1502,121.4,12.6,31
828,192,16.5,70
4529,178.1,27.8,58
1058,186.4,36.26,61
4482,155.2,30.9,63
3448,158,22.5,50
3267,214.4,28,53
5484,138.2,7,67
2462,145.2,37.4,56
4801,133.8,23.27,57
1363,150,28.2,70
1642,117.9,21.4,54
2147,177,31.2,68
3719,180.5,32.1,69
5536,157,23.6,86
3214,135.4,35,45
746,146.3,34.2,67
3196,139.2,39.8,50
599,206,28.32,58
1478,139,32.5,55
749,111.2,17.7,46
4323,173.5,35.2,60
1327,159.7,28.76315789,66
4559,159.8,41,74
6017,162.7,28.5,53
4537,177.2,25,62
2604,104.5,35.3,41
6027,176.7,23.2,41
4158,116.3,17.6,67
396,104.4,27.8,61
3443,128.27,30.18,67
2923,102.4,18.9,61
3909,130.6,24.92,54
3844,132,30.2,53
5199,138.4,22.4,72
5948,125.8,26.4,49
1807,103.4,20.5,70
3662,220.5,36.3,66
2129,145,21,62
1749,115,16.2,59
4671,155.87,28.77,65
1442,108.1,26.75,67
1506,150.6,31,64
5174,142.8,33.14,64
1656,157.4,32.8,45
2679,117.5,10.8,92
5435,118.6,39.6,41
1846,116.2,19.5,96
4417,153.507,31.48,66
3533,115.3,27.45,58
2020,214.26,28.48,61
3246,145.4,22.4,54
843,145.06,27.24,56
5030,115.13,18.27,66
2849,93.2,13.8,68
5674,89.73333333,15.6,61
3825,185.2,32.8,61
1310,201,26.44,72
398,107.7,22,51
72,189.4,27.8,55
5227,185.4,34,68
3409,130.75,34.875,41
3032,113.4,34.6,60
1718,169,25.2,64
1616,92.8,22.7,43
3203,125,33.96,39
4726,164.25,45.5,79
123,136,23.5,60
5107,150.3,17.1,72
1010,153.2,36.6,63
2671,130,23.5,58
4711,142.2,29.1,73
3308,216.4,28.2,60
2285,163.8,23.8,57
3685,184,35.3,61
5449,120.5,39.28,27
813,160.2,23.2,88
3111,139.9,34.68,49
2392,155,22.4,69
565,110.4,31.7,40
3869,117.6,20.2,50
2017,123.88,26.3,73
831,154,24.4,74
4942,107.6,27.27,68
1994,158.84,23.6,66
180,167,34.4,60
3595,196.8,33.35,78
824,149.4,15.2,56
3323,181.72,21.9,54
3161,158,40.3,52
807,170.2,21.4,62
4584,180.12,39.9,81
2527,205.8,34.06,63
2572,144.8,29.8,55
5299,148.2,32.7,75
5332,166.4,26.25,89
4395,142.5,25.8,85
355,156.7,31.9,63
1194,104.8,18.8,71
4590,160.73,29.72,59
1837,126,24.06,45
3970,160.4,34.58,55
1971,161.7,27.2,65
4647,132.4,26.8,58
5910,113.1,22.6,58
2630,132,21.3,54
76,123.3,31.8,65
1117,201.8,29.6,57
494,183.6,26,72
3584,168.4,36,74
1605,104,29.1,46
5410,150,33,60
4763,154.93,27.4,70
3260,110.6,23.7,49
1754,102,32.8,68
2712,143,25.8,58
1425,168,30,54
4289,135.7,19.05,67
2647,149.1,29.7,79
1059,178.6,27.1,53
4509,193.4,28,69
329,121.2,24.3,52
3830,154.6,31.5,54
838,144.35,22.625,55
526,169.7,21.7,70
155,192,34.5,57
1003,151,33.1,63
3583,135,28,75
3006,138.5,11.6,58
3136,144.2,34.4,53
3297,180.83,25.08666667,68
4295,173,31.4,62
1225,126.1,23.2,52
5436,114.75,39.73,42
1201,103.55,14.26,47
4195,123.1,21.83,58
3329,163.12,32.6,71
1946,177,17,52
734,117.7,25.2,47
2019,152.36,21.66,60
5154,158,34.6,68
606,122.6,23.6,49
5599,145.5,20.5,70
554,137.8,24.6,85
3888,106.666,28.76666667,56
5041,125.2,22.53,68
2940,110.65,26.5,48
310,136.4,28.8,54
1012,183,32.2,55
583,140,34.5,46
3575,183.6,33.7,74
4634,112.2,24.4,71
450,123.4,20.6,47
5992,143.5,28.78333333,51
2654,137.5,13.5,NA
3295,164,30.2,53
4372,179.7,44.8,66
4849,140.2,26.8,60
5114,160.5,33.3,80
4153,139.8,11.4,50
5450,143.35,26.46,38
561,147.8,27.6,78
642,170.1,27.2,61
421,152.7,28.8,63
3612,152.6,32.8,52
1037,158.3,22.3,64
1420,184.4,28.3,77
5456,125.5,24.95,35
630,149.1,26.1,59
2740,192.46,31.06,59
1962,154.6,31.8,60
5985,150.4,22.63,46
3642,155.7,35.65,73
3600,155,25,70
5328,170.8,20.45,76
4317,143.4,37.84,64
416,166.8,29.86,59
1433,196.8,32.6,77
1171,144.266,37.66666667,55
2537,152.8,35.54,58
3194,157.6,37,43
5323,119.925,23.75,59
3629,112,13.7,69
553,147.3,35.3,44
4803,136.8,21.47,59
5405,150.6,24.25,53
233,141.6,28.5,69
4241,138.8,28.2,39
4836,157,28.7,60
4464,213.4,46.6,80
4137,91.2,10.35,44
1104,142,35.83333333,60
1969,143.6,20.2,58
4098,173,20.6,66
2478,194.4,35.8,54
337,108,25.2,41
4536,179.4,33.7,70
1936,188,21.3,71
1376,152,18.4,88
528,179.3,24.7,70
1601,118,35.2,52
2071,196.3,32.04,59
2909,113.4,19.8,48
5608,98.46666667,21.6,61
3602,128.2,32.9,68
1644,123.2,19.8,57
498,180,27.24,64
1197,104.92,15.46,48
1155,131.53,35.72,47
5198,167.8,31.45,78
2134,171,29.7,58
3886,107,17.2,51
2701,169,27,64
4185,133.36,20.32,50
2398,141.2,21,65
3241,185,29,53
4621,175.4,30.2,61
2656,115,18.5,60
66,194.6,28.2,63
5171,128.4,34.32,58
3089,114.8,39.3,52
544,191.3,34.6,57
2485,174,29.6,73
1224,131.4,28,88
294,135.4,22.6,47
1335,206.8,27.4,66
4284,166.5,34.9,61
4446,156.958,40.56,63
2149,134,30.5,55
3101,122.6,35.12,45
4107,215.7,21.5,80
1595,136,31.8,62
2098,153.6,23.2,62
3826,151.6,20.34,63
4265,148.8,31,55
4103,191.3,22.7,72
1027,157.4,24,65
3696,167.4,32.1,61
3456,137.1,33.78,65
6013,157.1,20.92,43
1623,79.6,18.56,47
306,174,30.8,55
2267,157.7,26.3,68
1786,86,14.4,51
4870,186.1,28.6,148
1157,157.27,34.02,70
2902,128.2,26.58,59
173,175.2,28.4,70
1641,136.4,38.4,44
3235,205.8,24.8,57
2929,118,21.4,70
4766,145.2,27.47,74
1333,157.6,20.3,67
1604,126.8,38.9,63
3265,134.4,30.8,67
2382,104,18,38
363,158.2,28,50
2944,144.55,30.05,52
4704,143.47,22.5,71
114,166.4,26.6,63
4441,154.7,36.9,77
5363,169.4,22.5,107
4329,234.2,30.73,55
1952,162,15,53
2899,153.4,26.72,55
1729,120.8,23.4,60
1862,194.8,34.4,65
4696,178,41.7,46
2810,109.33,18,69
5331,125.8,21.1,58
5759,216.3333333,22.66666667,60
194,142.8,31.9,56
5051,140.07,20.73,64
3035,125,35.6,63
5269,157.5,28.9,68
35,178.266,39.2,63
4853,145.9,30.8,63
5649,100.4,20.9,63
3438,125.6,28.2,49
3359,174.4,12.8,52
1531,151.2,25.78,61
2100,156.58,27.36,53
3243,189,27.8,57
2745,103,20.1,69
2049,139.3,26.7,62
4176,119.6,23,40
4451,153.1,17.9,64
1944,156,19,47
6057,130,13.6,35
2482,159.4,32.8,67
3860,161.4,28.7,74
4693,181.05,29.3,56
3275,171.8,37.4,52
420,153.6,34.7,55
4487,198,42.95,80
1299,143.4,30.04,71
5443,125.2,28,23
2876,105.2,13.5,49
2952,123.95,36.35,48
1078,184.69,33,70
1020,158.4,31.3,71
3621,199,16.7,67
1490,144.6,30.22,48
2734,149.6153846,18.3,59
6033,131.3,19.25,52
627,118,21.3,51
3864,199,38,69
5027,137.07,19.8,74
1925,153,28,54
213,145.2,34.6,53
5757,216.6666667,25.33333333,60
2819,133.8,20.4,69
5386,180,37.66666667,62
3808,165.8,19.26,62
2245,173,28.12,56
4705,139.9,33.48,45
218,175.6,40.2,53
2875,101.5,14.5,55
3148,154.2,26.1,51
4922,161.53,31.87,63
3925,186.8,28.6,59
3846,165.2,28.8,53
4724,148.7,30,50
4159,178.8,30.4,56
4469,152.5,27.8,62
5274,152.02,32.87,62.5
4283,172.7,34.3,57
5166,154,30.8,71
3781,230.8,28.76,88
4846,168.304,25.4,67
1701,167,35.7,70
1858,155,27.1,55
2345,171.6,28.2,44
2879,75.8,12.1,48
2746,106,18.6,62
4533,154.7,23.4,62
1300,154.4,22.66,68
1454,175.8,30.2,75
5127,133.4,21.4,41
1134,172.6,26.62,68
4538,203.01,32.73,79
1004,149.3,31.8,59
5664,147.2,22.1,47
4669,170.5,28.85,75
4808,123.07,21.87,57
4244,168.5596,31.73,57
4187,107,10.11,56
1737,73,14.2,43
2987,143.7,36,56
4129,186.6,20.5,69
5930,120.2,21.7,47
3613,157.2,36.8,61
1499,148.4,35.6,48
2089,177.54,32.18,60
1285,186.27,31.53,52
2878,82.4,15.6,50
3951,177.4,24.3,63
1855,211.2,21.23,78
4479,172.5,24.85,73
4044,170,32.7,61
4587,190.5,30.5,64
2440,121.36,37,89
3954,165.6,27.4,59
3321,158,22.74,54
2661,88,12.4,59
4738,182.008,32.64,62
4143,94.95,26.09,58
2042,130,30.1,58
1033,207.8,32.6,63
3699,179.4,39.1,61
112,248.2,31.3,66
4940,147.07,35.87,67
2820,89.6,16.5,58
3322,160.42,25.92,60
4609,230.8,35.5,74
1446,142.06,36.15,76
2386,101,19.8,65
2859,119.766,32.36666667,53
1374,184,39,69
5298,171.4,35.3,60
5965,161,19.83333333,46
2047,153.14,26.78,56
400,128.4,26.9,59
1367,164,36.3,64
4518,186.5,26.35,70
3404,147,30.6,45
5134,144,23.5,80
1180,136.3,13.6,68
404,86.4,23.6,40
2616,98.2,38.9,43
5995,171.9,17.75,41
714,145.9,22.4,57
2900,151.6,24.34,46
569,127.2,34.3,42
4653,133.9,20.5,67
2760,129.2,30.84,59
483,197.4,34.48,54
1888,127.8,20.5,43
5264,205.3,22.4,68
2998,177,26.375,47
3916,164,27.16,61
2391,161,21,70
1829,220.6,26.8,66
1884,187.2,22,64
2310,146.7,22.4,66
5341,155.1,25.05,79
2013,141.2,22.24,48
4203,133.8,24.3,40
4502,156,30.8,62
2052,178.3,27.36,63
2848,99.8,12.6,69
4099,124,24.3,50
2093,180.88,34.62,53
4448,161.4,28.7,63
3388,162,34.4,52
719,141.5,20.3,86
4493,188.9,26.45,75
4453,187,42.35,78
5255,184.05,19.2,94
799,106.2,19.3,54
4918,134.8,29.27,55
140,157,30,54
92,121.4,25.3,65
5186,151,22.6,47
1103,168,27,72
3209,152,35.34,44
5739,160.3333333,16.26666667,62
3227,140.2,38.3,47
629,152.6,22,49
6029,154.2,31.57,46
669,116.9,20.1,42
4384,200,22.6,59
2095,186.74,27.38,63
3803,156.8,23.66,59
5327,151.15,26.5,81
5381,178.4,36.3,57
71,198.4,30.1,61
220,174.4,33.6,65
773,123.6,19.8,47
696,107.7,20.1,44
280,200,39.8,54
1572,158.4,25.64,65
4219,148.4,35.5,60
1998,147,29.4,73
3010,119.4,19.72,37
4825,170.4,33,65
1062,197.2,29.24,59
5916,71.83333,19.66667,49
102,177.1,23.7,51
4324,180.5,32,62
1188,125,19.5,57
3403,176,26.7,45
631,126.9,18.1,50
5121,183.3,28.4,72
5559,177.2,26.4,81
2945,136.3,29.85,48
461,100.15,30,66
4869,164,33,68
2890,152,28.54,66
379,130.4,26.4,56
4352,228.4,22.2,84
78,152,33.5,68
4095,180,38.16,62
2541,101.2,19.6,49
3666,170.5,23.8,59
3378,149.8,19.26,55
2395,175,22,47
2173,134.4,21.8,54
1901,162,19,47
5315,108.7,18.96,40
406,154.6,27.9,51
5479,135.7,34.47,40
1818,152.8,23.6,44
33,157.53,29.4,52
3160,125.2,32.6,47
2931,117.2,20.4,52
2638,143,10.4,61
2579,146.8,28.6,61
1970,142.6,23.8,60
1244,149.6,36.6,84
2652,165,25,60
3917,172,26.3,54
1315,170.52,23,74
4354,192.2,36.85,71
1199,125.6,22.7,60
5188,155.6,28.7,63
1856,215,25.88,77
1382,129,21,59
5936,167.6,19.9,59
1349,249.6,33.16,85
484,212.2,40,66
311,126.2,30.8,48
3597,143.6,27.66,55
724,114.7,25.5,63
373,96.4,27.4,51
1235,138.8,27.4,77
169,140.4,26.9,66
4134,152,26.3,52
3949,130.932,27.76,59
4341,160.1,31.1,69
1973,133,22.8,63
5939,131.3,27.6,49
674,136.7,19.6,55
429,144.5,23.6,60
5246,160.6,29.1,68
3205,126,26.8,48
4631,115,27.8,75
1306,151.6,31.4,71
1951,180,23,61
3150,115.8,44.62,51
51,98.5,20.3,65
386,142.4,25.8,52
127,150.4,32.7,66
3935,127.06,25.86,56
1942,172,26.9,62
5117,168.6,19.9,75
4100,174.9,20.8,67
1276,144,25.1,57
585,119.2,17.5,39
1516,118.8,28.06,48
3416,176,25.04,59
1612,101,32.7,79
2470,141.2,36.1,64
521,216.8,22,130
2332,179.6,26.82,74
1148,120.9,23.9,62
1874,191.4,26.1,62
3964,151,23.6,64
5480,154.4,34.22,32
1868,201.4,25.8,61
4488,160.1,30.8,68
2773,122,22,61
2006,138,39.3,64
5136,125.2,31.6,51
3983,154,33.99,62
2981,92.28,24.26,42
5978,165.5555556,23.88888889,40
3264,236.8,28.6,60
3397,120.2,33.6,57
2088,213,28.4,61
83,233.6,33.1,65
65,193.4,35.6,65
2743,122,11.5,61
3239,169.8,14.41441441,57
4638,178.552,25.2,64
4374,171.5,19.6,67
2304,176.2,28.7,53
1006,133.3407373,33.22693407,58
3413,156.8,27.6,65
3986,171.3,35.8,58
4476,115.8,21.8,58
3610,120,28,66
3262,177.8,28.2,58
3374,124.96,12.86,46
56,186.8,33.8,62
1909,180,21,56
1191,140.1,21.8,67
3060,177.2,37.68,55
2146,151.8,32.2,56
5352,119.7,25.4,61
1049,187.2,25.5,56
5252,165.2,31,65
5119,178.4,28.6,76
5941,117.3,20.6,48
210,151,36,56
5993,107.6,21.54,28
1141,115,16.8,47
1602,129.4,32.3,59
3573,214.6,32.6,61
5086,235.888,29,78
4848,162.8,28,62
2908,92.2,20,39
104,149.6,23.1,62
5218,159.1,33,75
2711,155,10.5,80
4588,172.9,28.2,69
1663,90.7,23.5,47
3206,134,39.8,51
1067,176.7,24.4,62
1658,179.4,30.74,51
815,144.6,28,68
2404,178,20,71
167,152,40.35294118,47
2914,105.2,14.9,50
5421,139.075,23.1,38
108,123.1,22.8,53
2603,110.8,35.7,55
1308,178.8,30.6,68
5224,153.4,23.9,59
1488,129.2,31.2,56
4767,141.8,20.6,76
4051,168.6,31.4,61
3014,111.425,18.975,56
377,168.3,30.7,57
1458,181,30.5,80
4644,125.8,22.6,61
1910,187,27.1,62
2171,190.6,26.2,61
182,112.2,23.4,60
4527,167.8,28.72,65
4650,113.2,24.5,70
403,104.2,37.4,61
3202,139.9,35.18,49
1687,138,28.4,69
3812,153.2,29,68
1742,68,12.8,46
818,151,16.8,52
1451,195.52,27.4,83
1014,203,34.1,72
5334,100.5,23.6,63
624,151.3,25.4,55
6047,163,23.66666667,84
3934,144.6,34.4,45
3849,170.2,19.18,63
2272,166.4,34.7,59
4270,203.8,23.8,60
1885,197.4,23.5,65
997,131.2,33.8,56
5729,129.2,16.46666667,60
3026,97.5,32.4,45
5926,140.3,21.9,51
3663,197.8,33.3,70
3320,189.4,24.82,71
1995,154.4,18.2,62
2472,NA,NA,NA
3434,149,30.2,49
3165,126.2,34.72,47
3272,185.4,31.6,50
3386,172.2,28,52
2039,126,26.2,67
4202,164.4,28.8,55
1365,152.4,36.54375,75
5917,115.8,26.7,44
3008,115.38,26.88,55
1536,138.6,29.5,51
5428,128.25,20.05,35
2536,148.6,30.06,56
3370,123.96,12.06,51
1200,147.5,19.9,57
5686,136,22.4,60
479,239.06,25.1,74
1649,137.5,14.8,71
4871,130,38,73
3466,177,29.2,52
4914,121.67,23.33,77
1782,93,15.6,48
533,154.4,31.65,62
5671,102.5333333,17,49
3633,165,9.2,49
476,202,35.6,68
5675,150.6666667,22.06666667,62
4165,140.3,18.1,57
2575,228.2,33.26,78
857,160.4,22.7,56
809,179.2,24.6,73
3899,126.632,19.2,60
369,97,27.2,53
1557,112,19.9,60
4642,183.8,31.1,64
1928,170,17,60
2117,183.48,23.68,54
4944,133.27,29.47,59
2785,122.5,14,84
1992,153,30.1,65
2903,141.8,25.1,49
4722,180,41.3,52
415,115.5,24,55
5705,109,19,101
2161,133.4,34.93333333,59
5951,125.2,23.2,46
3942,163.6,31,64
4779,181.7,33.1,60
1245,175.4,36.8,78
253,174.4,39.8,49
5474,111.9,31.01,38
2082,166.44,38.26,50
4873,160,28,60
1501,151,30.52,54
1772,86,19.8,49
2483,141.6,37.3,61
4894,134.6,26.4,64
5143,146.2,28.18,61
2248,153.5,25.4,59
640,158.4,25.9,63
339,147.6,33.2,71
1216,178.6,38.7,65
80,153.9333333,35.9,56
200,156.2,21.5,62
1679,166,34,48
3189,183,38.82,48
2380,129,16,88
3877,126.8,16.9,49
3296,180.8,16.25641026,53
1127,121.03,27.04,44
5578,146.5,36,86
2884,126.5,21,63
1796,125.8,26.56,45
157,162.6,19.2,59
3652,188.2,35.8,76
3217,127,34.8,42
3144,118.1,32.4,46
141,176.8,32.6,54
3301,219.6,29.2,51
5469,100.6,29.94,35
703,100,15.2,69
1619,128.4,24.9,56
1593,155,33,84
5561,111.7,28.5,69
1836,113,14.4,61
2999,145.5,25.3,49
733,127.3,21,60
1984,158.6,19.3,61
5311,167.8,26.5,63
1931,191.6,17.7,65
2475,163,30.5,53
1328,160.01,31.77222222,66
1357,180,23.2,78
4079,155.6,17.4,49
1347,254.8,27.12,65
5733,247.3333333,29.86666667,63
341,97,32.4,48
2713,113.3,11.8,93
4052,121.2,31.8,78
520,159.6,19.9,58
5626,132,18.8,57
1487,170.2,37.7,58
5676,137.5333333,20.73333333,61
3774,149.8,25,74
1138,147.6,23.8,61
122,192,23.6,60
3304,168.6,26.6,56
4793,138.7,27.1,51
3963,127.8,24.9,56
1322,146.4,24.4,57
444,157.7,20.3,NA
5913,85.3,21.6,58
1131,146.8,35.26,52
5077,208.2,28.8,66
5322,131.2,24.15,60
5042,145.47,26.73,59
839,177.8,14.2,57
4401,173.2,33.5,80
2490,178.41,31.45,70
2946,141.6,29.8,55
2610,127.8,26.6,47
3979,149,37,67
4163,150.6,27,38
4991,170.07,30,58
287,172.4,33.1,62
1964,159.8,21.7,61
1016,195,29.2,66
1817,154.2,19.2,44
5921,133.1,23.4,65
3576,133.2,28.8,65
3069,195,38.16,57
6043,188.9,22.65,52
1168,141.73,27.53333333,54
5389,236.4,35.8,83
278,153.6,26.2,60
3538,218.8,36.7,62
2265,147,29.2,58
2742,109.1,30.2,40
32,119.3333333,36.26666667,57
6021,197,23.66666667,52
133,209.8,28.6,74
192,140.6,32.5,54
4434,150.2,32.31,60
3379,146.8,28.8,46
4897,140.87,32.93,74
1651,159,27.4,85
5229,175.2,26,68
4875,172.6,32.7,NA
367,139,27.6,61
5986,130.2222222,27.03333333,36
5661,189.6,27.8,78
3369,156.3,30,49
4640,145,23.5,71
248,179.6,37.6,54
156,167.8,27.4,55
3971,172.3,29.36,69
5324,127.1,22.4,44
634,145.5,25.8,59
4510,181.6,25.1,66
3358,159.5,34.2,52
3280,175,23,63
324,105,28.6,54
481,111.9,22.05,63
4575,186.5,26,60
4562,107.9,19.8,64
3823,159.4,26.6,74
385,104.5,30.4,45
2666,115,13.1,77
3779,149.7,28,53
2249,155.2,25.5,60
2515,216,33.8,64
4086,143.67,29.02,64
5420,148.95,31.94,27
5708,150,22,61
185,165.8,43.2,51
4168,130.4,29.5,67
3675,162.7,28,57
2728,113,24.4,75
5256,170.3,28.3,91
152,151.2,31.4,58
4336,246.33,33.67,66
4620,169.6,29.2,64
3865,160,35,68
2460,146.6,34.83333333,65
3040,153.96,35.26,50
5025,127.4,22,50
2531,152.4,37.4,62
5379,144.2,30.9,62
2041,139.92,34.6,66
768,135.8,34.4,46
4855,155,26.9,67
3931,129,24.6,81
1412,171.3,30.7,60
315,143.6,24.6,50
3999,147,30.2,61
5702,117.4,24.2,102
3574,168.5,33.1,89
680,107,25.1,43
5958,143.6,17.79,43
3532,133.7,27.07,52
5307,182.6,20.55,62
4797,180.1,28.7,81
118,172.4,38.7,66
242,174.6,43.6,50
1424,179.73,38.8,71
4471,108.4,22.4,65
511,163.8,32.8,59
1607,103,37.6,45
747,129,21.5,57
846,174.2,15.28571429,67
60,206.6,38.1,66
1002,157.1,28.5,66
2684,146.4,13.2,44
692,159,22.4,58
4235,137,12.1,58
5595,133,13.7,75
1369,146,20.4,66
5611,130.4,22.6,61
3703,168.6,28.7,68
4501,184.2,30.4,58
3889,107.1,24.2,46
2450,186.2,41.2,64
5029,128.2,18.53,63
1609,103.2,37.2,63
3799,161.6,22.64,62
2172,150,25,57
1525,120.4,22.4,45
1991,189,27.1,61
5429,167.5,25.15,43
2704,122,26.4,56
574,102,27.5,41
1561,137.4,33,66
2075,180.82,33.94,65
2262,166.3,29.76470588,56
1598,163.6,28.9,59
2996,125.4,22.3,54
6,149,30.66,63
5597,150.25,20.5,77
1653,128,23.8,61
4307,141.4,35.92,58
2492,199.4,33.52,60
1768,102.4,21.8,66
4078,193.4,26.5,55
1396,93.1,24,60
4860,160,28.3,62
2079,215.5,27.7,58
5468,111.8,28.69,34
1647,149,30.7,64
3271,164.67,34.33,50
3720,183.22,27.46,70
4133,154.1,16.14,68
690,126.3,21,44
3078,152.4,38.26,61
358,142.73,34.5,61
327,160.7,29.8,61
581,104,26.2,33
3387,125.38,23.7,56
1462,153.6,33.3,57
4788,139.07,26.13,65
732,180.7,24.7,64
4424,158.1,19.9,59
2614,103.6,34.8,43
2128,142.9,26.3,50
3926,148.1,25.3,70
4708,131.5,36.5,49
4371,179.1,21.23,59
2962,133.3,31,57
3348,142.4,29.3,38
28,165.07,31.47,50
1007,144.266,36.3,62
2657,102,11.4,61
5261,137.6,37.6,52
2393,141,24.2,64
5632,107.4,25.4,86
3961,132.6,17.7,56
3760,198.4,33.6,61
2770,96,19.6,58
3535,204.5,25.55,65
424,196.5,29.7,63
6014,161.8,29.94,47
4782,127.8,26.07,61
4847,168.698,30.54,62
4651,170.2,26.2,67
5284,148.92,35.21,64
5483,118.3,23.62,27
2989,140.8,25.8,52
2658,126.8,16.37837838,35
5459,115,25,23
3174,128.4,33,48
1417,214.8,26.9,77
5557,96.5,12,59
2372,159.6,34.26,65
3463,135,11.5,64
1331,153.3,23.2,70
5631,139.8,33.2,53
4492,177.902,35.39,59
5720,126.3333333,24.6,61
3736,170,21.86,58
3353,108.6,29.1,39
3706,125.6,25.2,65
270,174.4,23.9,54
